id,artist_name,year_of_birth,year_of_death,genre,nationality,filename,name_of_pic,year_of_pic,color1,color2,color3,color4,color5,color6,color7,color8,color9,color10,Sketch,color1-H,color1-S,color1-V,color2-H,color2-S,color2-V,color3-H,color3-S,color3-V,color4-H,color4-S,color4-V,color5-H,color5-S,color5-V,color6-H,color6-S,color6-V,color7-H,color7-S,color7-V,color8-H,color8-S,color8-V,color9-H,color9-S,color9-V,color10-H,color10-S,color10-V,color_theory_tag,color_intensity,amount_of_main_color,similar_pics
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_274.jpg,Montmartre: Windmills and Allotments,1887,"#c1c8cc:0.2:(193, 200, 204)","#abbed6:0.19:(171, 190, 214)","#dcd9c9:0.19:(220, 217, 201)","#8a8a52:0.083:(138, 138,  82)","#b49b48:0.082:(180, 155,  72)","#bbb384:0.073:(187, 179, 132)","#4a612c:0.06:( 74,  97,  44)","#657b6e:0.047:(101, 123, 110)","#292b1b:0.038:( 41,  43,  27)","#855a2b:0.033:(133,  90,  43)",N,201.82,0.05,0.80,213.49,0.20,0.84,50.53,0.09,0.86,60.00,0.41,0.54,46.11,0.60,0.71,51.27,0.29,0.73,86.04,0.55,0.38,144.55,0.18,0.48,67.50,0.37,0.17,31.33,0.68,0.52,NULL,0.24745999999999996,3,"Kazimir_Malevich_90.jpg,Pieter_Bruegel_72.jpg,Vincent_van_Gogh_39.jpg,Vincent_van_Gogh_181.jpg,Alfred_Sisley_26.jpg,Alfred_Sisley_256.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_276.jpg,Four Swifts with Landscape Sketches,1887,"#edd9a4:0.34:(237, 217, 164)","#eee0b6:0.27:(238, 224, 182)","#dfcb9c:0.12:(223, 203, 156)","#c2b083:0.047:(194, 176, 131)","#3a321b:0.04:( 58,  50,  27)","#5b4e2e:0.038:( 91,  78,  46)","#7e6c46:0.037:(126, 108,  70)","#e7cd8b:0.037:(231, 205, 139)","#1d1b0e:0.037:( 29,  27,  14)","#a18e63:0.035:(161, 142,  99)",Y,43.56,0.31,0.93,45.00,0.24,0.93,42.09,0.30,0.87,42.86,0.32,0.76,44.52,0.53,0.23,42.67,0.49,0.36,40.71,0.44,0.49,43.04,0.40,0.91,52.00,0.52,0.11,41.61,0.39,0.63,NULL,0.32503,3,"Vincent_van_Gogh_527.jpg,Rene_Magritte_31.jpg,Mikhail_Vrubel_171.jpg,Andrei_Rublev_61.jpg,Gustav_Klimt_23.jpg,Kazimir_Malevich_10.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_278.jpg,Portrait of Patience Escalier,1888,"#60462a:0.14:( 96,  70,  42)","#426580:0.13:( 66, 101, 128)","#f4ab40:0.13:(244, 171,  64)","#ef8b36:0.12:(239, 139,  54)","#52765f:0.12:( 82, 118,  95)","#15140f:0.12:( 21,  20,  15)","#2f4245:0.089:( 47,  66,  69)","#eedc55:0.059:(238, 220,  85)","#a78347:0.053:(167, 131,  71)","#a44b24:0.037:(164,  75,  36)",N,31.11,0.56,0.38,206.13,0.48,0.50,35.67,0.74,0.96,27.57,0.77,0.94,141.67,0.31,0.46,50.00,0.29,0.08,188.18,0.32,0.27,52.94,0.64,0.93,37.50,0.57,0.65,18.28,0.78,0.64,"warm,analogous,complementary",0.5267100000000001,6,"Edgar_Degas_299.jpg,Francisco_Goya_65.jpg,Sandro_Botticelli_19.jpg,Rene_Magritte_156.jpg,Titian_133.jpg,Giotto_di_Bondone_28.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_279.jpg,Tree Trunks in the Grass,1890,"#68814e:0.16:(104, 129,  78)","#868f77:0.14:(134, 143, 119)","#c2c3b9:0.12:(194, 195, 185)","#919e57:0.1:(145, 158,  87)","#abb789:0.1:(171, 183, 137)","#77828a:0.098:(119, 130, 138)","#4c5c40:0.092:( 76,  92,  64)","#4e5056:0.086:( 78,  80,  86)","#252022:0.081:( 37,  32,  34)","#76462f:0.027:(118,  70,  47)",N,89.41,0.40,0.51,82.50,0.17,0.56,66.00,0.05,0.76,70.99,0.45,0.62,75.65,0.25,0.72,205.26,0.14,0.54,94.29,0.30,0.36,225.00,0.09,0.34,336.00,0.14,0.15,19.44,0.60,0.46,NULL,0.2404,3,"Vincent_van_Gogh_435.jpg,Amedeo_Modigliani_193.jpg,Pierre-Auguste_Renoir_134.jpg,Marc_Chagall_26.jpg,Alfred_Sisley_62.jpg,Vincent_van_Gogh_32.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_281.jpg,Still Life with Basket and Six Oranges,1888,"#b9a26b:0.16:(185, 162, 107)","#ddc68a:0.14:(221, 198, 138)","#979a78:0.13:(151, 154, 120)","#d2c6a3:0.12:(210, 198, 163)","#d6b05b:0.097:(214, 176,  91)","#cfd490:0.091:(207, 212, 144)","#c6803e:0.089:(198, 128,  62)","#c74e2a:0.085:(199,  78,  42)","#737b7d:0.073:(115, 123, 125)","#5b3320:0.019:( 91,  51,  32)",N,42.31,0.42,0.73,43.37,0.38,0.87,65.29,0.22,0.60,44.68,0.22,0.82,41.46,0.57,0.84,64.41,0.32,0.83,29.12,0.69,0.78,13.76,0.79,0.78,192.00,0.08,0.49,19.32,0.65,0.36,"warm,analogous",0.40656000000000003,4,"Paul_Gauguin_83.jpg,Mikhail_Vrubel_151.jpg,Gustav_Klimt_60.jpg,Vincent_van_Gogh_715.jpg,Camille_Pissarro_44.jpg,Vincent_van_Gogh_591.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_282.jpg,Van Gogh's Chair,1888,"#766425:0.17:(118, 100,  37)","#4c807e:0.16:( 76, 128, 126)","#966829:0.12:(150, 104,  41)","#9e8e20:0.1:(158, 142,  32)","#96c99a:0.098:(150, 201, 154)","#97a14e:0.085:(151, 161,  78)","#753e1e:0.084:(117,  62,  30)","#d5cb3d:0.072:(213, 203,  61)","#b4d4bf:0.054:(180, 212, 191)","#56523c:0.053:( 86,  82,  60)",N,46.67,0.69,0.46,177.69,0.41,0.50,34.68,0.73,0.59,52.38,0.80,0.62,124.71,0.25,0.79,67.23,0.52,0.63,22.07,0.74,0.46,56.05,0.71,0.84,140.62,0.15,0.83,50.77,0.30,0.34,"warm,analogous",0.5564800000000001,3,"Edgar_Degas_359.jpg,Raphael_46.jpg,Rembrandt_89.jpg,Titian_205.jpg,Diego_Rivera_63.jpg,Vincent_van_Gogh_593.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_287.jpg,Sketches of Heads,1884,"#c6c4c7:0.18:(198, 196, 199)","#d5d3d6:0.12:(213, 211, 214)","#b0afb2:0.11:(176, 175, 178)","#9b999c:0.11:(155, 153, 156)","#131114:0.11:( 19,  17,  20)","#242225:0.086:( 36,  34,  37)","#838285:0.085:(131, 130, 133)","#6b696c:0.068:(107, 105, 108)","#3a383b:0.064:( 58,  56,  59)","#525053:0.059:( 82,  80,  83)",Y,280.00,0.02,0.78,280.00,0.01,0.84,260.00,0.02,0.70,280.00,0.02,0.61,280.00,0.15,0.08,280.00,0.08,0.15,260.00,0.02,0.52,280.00,0.03,0.42,280.00,0.05,0.23,280.00,0.04,0.33,NULL,0.04188,5,"Vincent_van_Gogh_767.jpg,Vincent_van_Gogh_486.jpg,Albrecht_Dürer_205.jpg,Kazimir_Malevich_118.jpg,Albrecht_Dürer_97.jpg,Albrecht_Dürer_68.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_288.jpg,Olive Grove - Orange Sky,1889,"#1e1a17:0.13:( 30,  26,  23)","#aeab85:0.12:(174, 171, 133)","#4c4b2a:0.11:( 76,  75,  42)","#7c3b26:0.11:(124,  59,  38)","#562c34:0.11:( 86,  44,  52)","#bcb169:0.1:(188, 177, 105)","#a2461f:0.1:(162,  70,  31)","#54416d:0.075:( 84,  65, 109)","#d9ab40:0.067:(217, 171,  64)","#8d8f8b:0.064:(141, 143, 139)",N,25.71,0.23,0.12,55.61,0.24,0.68,58.24,0.45,0.30,14.65,0.69,0.49,348.57,0.49,0.34,52.05,0.44,0.74,17.86,0.81,0.64,265.91,0.40,0.43,41.96,0.71,0.85,90.00,0.03,0.56,"warm,analogous",0.44249,5,"Hieronymus_Bosch_127.jpg,Leonardo_da_Vinci_124.jpg,Paul_Klee_183.jpg,Peter_Paul_Rubens_46.jpg,Paul_Cezanne_36.jpg,Diego_Velazquez_27.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_289.jpg,The Drinkers,1890,"#e7e1df:0.31:(231, 225, 223)","#b7c7cf:0.15:(183, 199, 207)","#3d565c:0.11:( 61,  86,  92)","#7a8998:0.09:(122, 137, 152)","#3e5e8f:0.084:( 62,  94, 143)","#202a43:0.076:( 32,  42,  67)","#3a7565:0.072:( 58, 117, 101)","#a8bc97:0.062:(168, 188, 151)","#7c9948:0.027:(124, 153,  72)","#783c40:0.01:(120,  60,  64)",N,15.00,0.03,0.91,200.00,0.12,0.81,191.61,0.34,0.36,210.00,0.20,0.60,216.30,0.57,0.56,222.86,0.52,0.26,163.73,0.50,0.46,92.43,0.20,0.74,81.48,0.53,0.60,356.00,0.50,0.47,NULL,0.23781,3,"Pablo_Picasso_137.jpg,Andy_Warhol_88.jpg,Andy_Warhol_4.jpg,Marc_Chagall_81.jpg,Edgar_Degas_418.jpg,Michelangelo_2.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_290.jpg,Pollard Birches,1884,"#a9a9a9:0.13:(169, 169, 169)","#c1c1c1:0.12:(193, 193, 193)","#919191:0.12:(145, 145, 145)","#f7f7f7:0.11:(247, 247, 247)","#7a7a7a:0.11:(122, 122, 122)","#dbdbdb:0.1:(219, 219, 219)","#626262:0.1:( 98,  98,  98)","#4b4b4b:0.088:( 75,  75,  75)","#333333:0.07:( 51,  51,  51)","#171717:0.044:( 23,  23,  23)",Y,0.00,0.00,0.66,0.00,0.00,0.76,0.00,0.00,0.57,0.00,0.00,0.97,0.00,0.00,0.48,0.00,0.00,0.86,0.00,0.00,0.38,0.00,0.00,0.29,0.00,0.00,0.20,0.00,0.00,0.09,NULL,0.0,5,"Albrecht_Dürer_194.jpg,Albrecht_Dürer_195.jpg,Albrecht_Dürer_218.jpg,Albrecht_Dürer_326.jpg,Albrecht_Dürer_1.jpg,Albrecht_Dürer_114.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_291.jpg,Path in Montmartre,1886,"#41513b:0.14:( 65,  81,  59)","#beac63:0.14:(190, 172,  99)","#756b39:0.11:(117, 107,  57)","#1b2b21:0.11:( 27,  43,  33)","#26351b:0.11:( 38,  53,  27)","#647350:0.09:(100, 115,  80)","#999260:0.083:(153, 146,  96)","#504e27:0.078:( 80,  78,  39)","#9b8741:0.074:(155, 135,  65)","#c0b489:0.066:(192, 180, 137)",N,103.64,0.27,0.32,48.13,0.48,0.75,50.00,0.51,0.46,142.50,0.37,0.17,94.62,0.49,0.21,85.71,0.30,0.45,52.63,0.37,0.60,57.07,0.51,0.31,46.67,0.58,0.61,46.91,0.29,0.75,"warm,analogous",0.41525000000000006,5,"Vincent_van_Gogh_102.jpg,Paul_Gauguin_303.jpg,Paul_Klee_180.jpg,Paul_Gauguin_30.jpg,Sandro_Botticelli_136.jpg,Vincent_van_Gogh_539.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_293.jpg,Trinquetaille Bridge,1888,"#e7e2aa:0.15:(231, 226, 170)","#747f69:0.13:(116, 127, 105)","#9fa473:0.12:(159, 164, 115)","#c0c8b1:0.12:(192, 200, 177)","#c6bd6c:0.12:(198, 189, 108)","#737535:0.1:(115, 117,  53)","#464a29:0.07:( 70,  74,  41)","#8496a2:0.07:(132, 150, 162)","#444d65:0.069:( 68,  77, 101)","#232124:0.053:( 35,  33,  36)",N,55.08,0.26,0.91,90.00,0.17,0.50,66.12,0.30,0.64,80.87,0.12,0.78,54.00,0.45,0.78,61.88,0.55,0.46,67.27,0.45,0.29,204.00,0.19,0.64,223.64,0.33,0.40,280.00,0.08,0.14,"warm,analogous",0.29231,5,"William_Turner_66.jpg,William_Turner_8.jpg,Pablo_Picasso_237.jpg,Edgar_Degas_314.jpg,Andrei_Rublev_61.jpg,Paul_Klee_59.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_295.jpg,Unknown,Unknown,"#c89a68:0.21:(200, 154, 104)","#b68757:0.16:(182, 135,  87)","#d9ad76:0.15:(217, 173, 118)","#140a07:0.085:( 20,  10,   7)","#9c6f44:0.082:(156, 111,  68)","#301d15:0.077:( 48,  29,  21)","#6e482a:0.064:(110,  72,  42)","#492a17:0.061:( 73,  42,  23)","#866447:0.055:(134, 100,  71)","#5a4030:0.053:( 90,  64,  48)",Y,31.25,0.48,0.78,30.32,0.52,0.71,33.33,0.46,0.85,13.85,0.65,0.08,29.32,0.56,0.61,17.78,0.56,0.19,26.47,0.62,0.43,22.80,0.68,0.29,27.62,0.47,0.53,22.86,0.47,0.35,NULL,0.5292100000000001,3,"Pierre-Auguste_Renoir_306.jpg,Pieter_Bruegel_123.jpg,Edgar_Degas_538.jpg,Edgar_Degas_477.jpg,Edgar_Degas_669.jpg,Edvard_Munch_12.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_300.jpg,Flowering Orchard,1888,"#ded5ca:0.18:(222, 213, 202)","#6f7620:0.15:(111, 118,  32)","#4c6e26:0.13:( 76, 110,  38)","#c5bc8c:0.11:(197, 188, 140)","#a29030:0.096:(162, 144,  48)","#8d925d:0.092:(141, 146,  93)","#9b6822:0.071:(155, 104,  34)","#9d9a8f:0.07:(157, 154, 143)","#645c49:0.052:(100,  92,  73)","#532f1f:0.042:( 83,  47,  31)",N,33.00,0.09,0.87,64.88,0.73,0.46,88.33,0.65,0.43,50.53,0.29,0.77,50.53,0.70,0.64,65.66,0.36,0.57,34.71,0.78,0.61,47.14,0.09,0.62,42.22,0.27,0.39,18.46,0.63,0.33,"warm,analogous",0.4445999999999999,4,"Vincent_van_Gogh_148.jpg,William_Turner_51.jpg,Kazimir_Malevich_94.jpg,Alfred_Sisley_235.jpg,Pierre-Auguste_Renoir_92.jpg,Vincent_van_Gogh_23.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_305.jpg,Blossoming Acacia Branches,1890,"#1e1b12:0.19:( 30,  27,  18)","#312a17:0.12:( 49,  42,  23)","#d7b62d:0.11:(215, 182,  45)","#b39b2b:0.1:(179, 155,  43)","#6f5e2a:0.095:(111,  94,  42)","#907a27:0.092:(144, 122,  39)","#4f421f:0.088:( 79,  66,  31)","#8d8856:0.078:(141, 136,  86)","#bbad61:0.065:(187, 173,  97)","#656651:0.053:(101, 102,  81)",N,45.00,0.40,0.12,43.85,0.53,0.19,48.35,0.79,0.84,49.41,0.76,0.70,45.22,0.62,0.44,47.43,0.73,0.56,43.75,0.61,0.31,54.55,0.39,0.55,50.67,0.48,0.73,62.86,0.21,0.40,warm,0.55499,3,"Hieronymus_Bosch_120.jpg,Vincent_van_Gogh_156.jpg,Vincent_van_Gogh_357.jpg,Titian_249.jpg,Rembrandt_109.jpg,Henri_Matisse_170.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_306.jpg,Small forest,1890,"#273621:0.14:( 39,  54,  33)","#51604d:0.13:( 81,  96,  77)","#355329:0.13:( 53,  83,  41)","#527a3e:0.12:( 82, 122,  62)","#828d6e:0.12:(130, 141, 110)","#131814:0.098:( 19,  24,  20)","#929751:0.08:(146, 151,  81)","#676837:0.074:(103, 104,  55)","#c7c29b:0.067:(199, 194, 155)","#c5a148:0.044:(197, 161,  72)",N,102.86,0.39,0.21,107.37,0.20,0.38,102.86,0.51,0.33,100.00,0.49,0.48,81.29,0.22,0.55,132.00,0.21,0.09,64.29,0.46,0.59,61.22,0.47,0.41,53.18,0.22,0.78,42.72,0.63,0.77,"cool,analogous",0.36672,5,"Henri_Rousseau_42.jpg,Pablo_Picasso_34.jpg,Rene_Magritte_93.jpg,Edouard_Manet_77.jpg,Pierre-Auguste_Renoir_52.jpg,Paul_Cezanne_19.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_308.jpg,A pair of Leather Clogs,1888,"#f6e468:0.15:(246, 228, 104)","#66613d:0.12:(102,  97,  61)","#12110d:0.12:( 18,  17,  13)","#3b3a27:0.11:( 59,  58,  39)","#957d3d:0.1:(149, 125,  61)","#f1b130:0.1:(241, 177,  48)","#dcbc56:0.093:(220, 188,  86)","#c88428:0.088:(200, 132,  40)","#f9dc3d:0.075:(249, 220,  61)","#dcd193:0.038:(220, 209, 147)",N,52.39,0.58,0.96,52.68,0.40,0.40,48.00,0.28,0.07,57.00,0.34,0.23,43.64,0.59,0.58,40.10,0.80,0.95,45.67,0.61,0.86,34.50,0.80,0.78,50.74,0.76,0.98,50.96,0.33,0.86,"warm,analogous",0.5416700000000001,4,"Paul_Klee_36.jpg,Henri_de_Toulouse-Lautrec_80.jpg,Gustav_Klimt_35.jpg,Joan_Miro_97.jpg,Joan_Miro_15.jpg,Vincent_van_Gogh_482.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_309.jpg,Self-Portrait,1887,"#263047:0.21:( 38,  48,  71)","#3c485e:0.17:( 60,  72,  94)","#1f262e:0.17:( 31,  38,  46)","#d1c3a0:0.076:(209, 195, 160)","#869a90:0.074:(134, 154, 144)","#8a6035:0.072:(138,  96,  53)","#617f92:0.065:( 97, 127, 146)","#b49364:0.061:(180, 147, 100)","#59564c:0.054:( 89,  86,  76)","#52371c:0.048:( 82,  55,  28)",N,221.82,0.46,0.28,218.82,0.36,0.37,212.00,0.33,0.18,42.86,0.23,0.82,150.00,0.13,0.60,30.35,0.62,0.54,203.27,0.34,0.57,35.25,0.44,0.71,46.15,0.15,0.35,30.00,0.66,0.32,analogous,0.37435999999999997,3,"Jan_van_Eyck_45.jpg,Pierre-Auguste_Renoir_292.jpg,Jan_van_Eyck_19.jpg,Sandro_Botticelli_90.jpg,Vincent_van_Gogh_205.jpg,Jan_van_Eyck_8.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_311.jpg,The Arlesienne by Vincent van Gogh,1890,"#c3aaac:0.17:(195, 170, 172)","#dec5c6:0.16:(222, 197, 198)","#283647:0.13:( 40,  54,  71)","#161f2d:0.13:( 22,  31,  45)","#2d553a:0.099:( 45,  85,  58)","#add7d4:0.094:(173, 215, 212)","#6a9f78:0.06:(106, 159, 120)","#9c8889:0.059:(156, 136, 137)","#b2b180:0.055:(178, 177, 128)","#7e7e5b:0.035:(126, 126,  91)",N,355.20,0.13,0.76,357.60,0.11,0.87,212.90,0.44,0.28,216.52,0.51,0.18,139.50,0.47,0.33,175.71,0.20,0.84,135.85,0.33,0.62,357.00,0.13,0.61,58.80,0.28,0.70,60.00,0.28,0.49,NULL,0.28120000000000006,4,"Pierre-Auguste_Renoir_170.jpg,Paul_Klee_169.jpg,Francisco_Goya_190.jpg,Pieter_Bruegel_94.jpg,Pierre-Auguste_Renoir_123.jpg,Edgar_Degas_367.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_313.jpg,Eugene Boch (The poet),1888,"#10111c:0.21:( 16,  17,  28)","#0d112c:0.18:( 13,  17,  44)","#9f6c0d:0.15:(159, 108,  13)","#925709:0.15:(146,  87,   9)","#0d1343:0.065:( 13,  19,  67)","#7e400c:0.058:(126,  64,  12)","#998838:0.051:(153, 136,  56)","#6d5519:0.048:(109,  85,  25)","#c8ad74:0.04:(200, 173, 116)","#3a3b1d:0.039:( 58,  59,  29)",N,235.00,0.43,0.11,232.26,0.70,0.17,39.04,0.92,0.62,34.16,0.94,0.57,233.33,0.81,0.26,27.37,0.90,0.49,49.48,0.63,0.60,42.86,0.77,0.43,40.71,0.42,0.78,62.00,0.51,0.23,"warm,analogous",0.70593,4,"Titian_60.jpg,Vincent_van_Gogh_612.jpg,Rembrandt_222.jpg,Jackson_Pollock_14.jpg,Edgar_Degas_459.jpg,Titian_141.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_314.jpg,Road in Etten,1881,"#ddd7cf:0.15:(221, 215, 207)","#f3ede2:0.15:(243, 237, 226)","#c6c1bb:0.14:(198, 193, 187)","#afaaa6:0.12:(175, 170, 166)","#96938f:0.1:(150, 147, 143)","#7d7a77:0.084:(125, 122, 119)","#63615e:0.069:( 99,  97,  94)","#0f0e0e:0.069:( 15,  14,  14)","#474644:0.058:( 71,  70,  68)","#2b2a29:0.056:( 43,  42,  41)",Y,34.29,0.06,0.87,38.82,0.07,0.95,32.73,0.06,0.78,26.67,0.05,0.69,34.29,0.05,0.59,30.00,0.05,0.49,36.00,0.05,0.39,0.00,0.07,0.06,40.00,0.04,0.28,30.00,0.05,0.17,NULL,0.05650000000000001,4,"Alfred_Sisley_50.jpg,Paul_Gauguin_297.jpg,William_Turner_51.jpg,Pierre-Auguste_Renoir_92.jpg,Vincent_van_Gogh_821.jpg,Pablo_Picasso_253.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_315.jpg,Enclosed Wheat Field with Rising Sun,1889,"#7c9b35:0.22:(124, 155,  53)","#4d8633:0.19:( 77, 134,  51)","#abac34:0.12:(171, 172,  52)","#34612e:0.11:( 52,  97,  46)","#80adac:0.085:(128, 173, 172)","#607e6e:0.07:( 96, 126, 110)","#20332e:0.067:( 32,  51,  46)","#cdcf96:0.059:(205, 207, 150)","#53809a:0.051:( 83, 128, 154)","#a85523:0.021:(168,  85,  35)",N,78.24,0.66,0.61,101.20,0.62,0.53,60.50,0.70,0.67,112.94,0.53,0.38,178.67,0.26,0.68,148.00,0.24,0.49,164.21,0.37,0.20,62.11,0.28,0.81,201.97,0.46,0.60,22.56,0.79,0.66,"cool,analogous",0.5255599999999999,4,"Vincent_van_Gogh_384.jpg,Marc_Chagall_167.jpg,Vincent_van_Gogh_145.jpg,Gustav_Klimt_33.jpg,Vincent_van_Gogh_864.jpg,Camille_Pissarro_58.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_316.jpg,Entrance Hall of Saint-Paul Hospital,1889,"#da9c30:0.2:(218, 156,  48)","#ba7c2a:0.13:(186, 124,  42)","#869678:0.12:(134, 150, 120)","#515230:0.11:( 81,  82,  48)","#e4dcc6:0.086:(228, 220, 198)","#935c29:0.085:(147,  92,  41)","#582d14:0.08:( 88,  45,  20)","#241c12:0.072:( 36,  28,  18)","#d3b983:0.065:(211, 185, 131)","#6c8741:0.06:(108, 135,  65)",N,38.12,0.78,0.85,34.17,0.77,0.73,92.00,0.20,0.59,61.76,0.41,0.32,44.00,0.13,0.89,28.87,0.72,0.58,22.06,0.77,0.35,33.33,0.50,0.14,40.50,0.38,0.83,83.14,0.52,0.53,"warm,analogous",0.55108,4,"Edgar_Degas_462.jpg,Pablo_Picasso_16.jpg,Joan_Miro_20.jpg,Pablo_Picasso_176.jpg,Edgar_Degas_542.jpg,Kazimir_Malevich_88.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_319.jpg,Peasant woman sitting by the Fire,1885,"#141313:0.17:( 20,  19,  19)","#212221:0.11:( 33,  34,  33)","#1d2217:0.11:( 29,  34,  23)","#4b5b2c:0.11:( 75,  91,  44)","#2a331b:0.1:( 42,  51,  27)","#3c4720:0.099:( 60,  71,  32)","#5c6d32:0.092:( 92, 109,  50)","#2e332a:0.09:( 46,  51,  42)","#3e462e:0.067:( 62,  70,  46)","#797932:0.048:(121, 121,  50)",N,0.00,0.05,0.08,120.00,0.03,0.13,87.27,0.32,0.13,80.43,0.52,0.36,82.50,0.47,0.20,76.92,0.55,0.28,77.29,0.54,0.43,93.33,0.18,0.20,80.00,0.34,0.27,60.00,0.59,0.47,NULL,0.32263000000000003,4,"Raphael_1.jpg,Rembrandt_183.jpg,Francisco_Goya_167.jpg,Titian_125.jpg,Francisco_Goya_162.jpg,Titian_223.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_32.jpg,Houses Seen from the Back,1886,"#6c7249:0.15:(108, 114,  73)","#8f926b:0.12:(143, 146, 107)","#d0c583:0.11:(208, 197, 131)","#868950:0.1:(134, 137,  80)","#7a8067:0.099:(122, 128, 103)","#495438:0.098:( 73,  84,  56)","#afaa70:0.093:(175, 170, 112)","#29331f:0.088:( 41,  51,  31)","#abad94:0.075:(171, 173, 148)","#5d5430:0.063:( 93,  84,  48)",N,68.78,0.36,0.45,64.62,0.27,0.57,51.43,0.37,0.82,63.16,0.42,0.54,74.40,0.20,0.50,83.57,0.33,0.33,55.24,0.36,0.69,90.00,0.39,0.20,64.80,0.14,0.68,48.00,0.48,0.36,"warm,analogous",0.32978,3,"Paul_Gauguin_49.jpg,Marc_Chagall_26.jpg,Paul_Gauguin_213.jpg,Edgar_Degas_579.jpg,Michelangelo_48.jpg,Vincent_van_Gogh_259.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_320.jpg,Pietà (after Delacroix),1889,"#122019:0.18:( 18,  32,  25)","#233729:0.15:( 35,  55,  41)","#354a36:0.15:( 53,  74,  54)","#2c5353:0.12:( 44,  83,  83)","#1a3336:0.098:( 26,  51,  54)","#4e6344:0.083:( 78,  99,  68)","#44685d:0.076:( 68, 104,  93)","#66815f:0.058:(102, 129,  95)","#818953:0.048:(129, 137,  83)","#b0ae65:0.032:(176, 174, 101)",N,150.00,0.44,0.13,138.00,0.36,0.22,122.86,0.28,0.29,180.00,0.47,0.33,186.43,0.52,0.21,100.65,0.31,0.39,161.67,0.35,0.41,107.65,0.26,0.51,68.89,0.39,0.54,58.40,0.43,0.69,"cool,analogous",0.38244999999999996,4,"Sandro_Botticelli_61.jpg,Pablo_Picasso_316.jpg,Pablo_Picasso_101.jpg,Paul_Gauguin_44.jpg,Pablo_Picasso_146.jpg,Sandro_Botticelli_8.jpg"
8,Vincent van Gogh,1853,1890,Post-Impressionism,Dutch,Vincent_van_Gogh_321.jpg,View from the window of Vincent's studio in winter II,1883,"#f2eff2:0.26:(242, 239, 242)","#dfdce7:0.18:(223, 220, 231)","#2c1114:0.092:( 44,  17,  20)","#7b6954:0.08:(123, 105,  84)","#452721:0.08:( 69,  39,  33)","#cdc2be:0.078:(205, 194, 190)","#a89b90:0.07:(168, 155, 144)","#9c896c:0.065:(156, 137, 108)","#584637:0.059:( 88,  70,  55)","#714636:0.031:(113,  70,  54)",N,300.00,0.01,0.95,256.36,0.05,0.91,353.33,0.61,0.17,32.31,0.32,0.48,10.00,0.52,0.27,16.00,0.07,0.80,27.50,0.14,0.66,36.25,0.31,0.61,27.27,0.37,0.35,16.27,0.52,0.44,NULL,0.20828,2,"Francisco_Goya_107.jpg,Albrecht_Dürer_211.jpg,Francisco_Goya_44.jpg,Vincent_van_Gogh_247.jpg,Diego_Rivera_69.jpg,Francisco_Goya_269.jpg"
